Variable,Year,Value,County2
life_expectancy_white,2020,75,Franklin City
life_expectancy_white,2020,78,Fredericksburg City
life_expectancy_white,2020,,Galax City
life_expectancy_white,2020,76,Hampton City
life_expectancy_white,2020,79,Harrisonburg City
life_expectancy_white,2020,69,Hopewell City
life_expectancy_white,2020,,Lexington City
life_expectancy_white,2020,77,Lynchburg City
life_expectancy_white,2020,77,Manassas City
life_expectancy_white,2020,88,Manassas Park City
life_expectancy_white,2020,67,Martinsville City
life_expectancy_white,2020,77,Newport News City
life_expectancy_white,2020,77,Norfolk City
life_expectancy_white,2020,,Norton City
life_expectancy_white,2020,61,Petersburg City
life_expectancy_white,2020,,Poquoson City
life_expectancy_white,2020,75,Portsmouth City
life_expectancy_white,2020,77,Radford City
life_expectancy_white,2020,83,Richmond City
life_expectancy_white,2020,73,Roanoke City
life_expectancy_white,2020,75,Salem City
life_expectancy_white,2020,75,Staunton City
life_expectancy_white,2020,78,Suffolk City
life_expectancy_white,2020,80,Virginia Beach City
life_expectancy_white,2020,75,Waynesboro City
life_expectancy_white,2020,84,Williamsburg City
life_expectancy_white,2020,76,Winchester City
median_household_income,2016,39040,Accomack County
median_household_income,2016,73132,Albemarle County
median_household_income,2016,47037,Alleghany County
median_household_income,2016,56172,Amelia County
median_household_income,2016,46497,Amherst County
median_household_income,2016,51431,Appomattox County
median_household_income,2016,108635,Arlington County
median_household_income,2016,56784,Augusta County
median_household_income,2016,47059,Bath County
median_household_income,2016,55708,Bedford County
median_household_income,2016,44827,Bland County
median_household_income,2016,68390,Botetourt County
median_household_income,2016,39433,Brunswick County
median_household_income,2016,31763,Buchanan County
median_household_income,2016,42455,Buckingham County
median_household_income,2016,49935,Campbell County
median_household_income,2016,55423,Caroline County
median_household_income,2016,40390,Carroll County
median_household_income,2016,56907,Charles City County
median_household_income,2016,38557,Charlotte County
median_household_income,2016,76260,Chesterfield County
median_household_income,2016,76753,Clarke County
median_household_income,2016,48221,Craig County
median_household_income,2016,67023,Culpeper County
median_household_income,2016,42692,Cumberland County
median_household_income,2016,32795,Dickenson County
median_household_income,2016,54805,Dinwiddie County
median_household_income,2016,50033,Essex County
median_household_income,2016,115518,Fairfax County
median_household_income,2016,91372,Fauquier County
median_household_income,2016,42670,Floyd County
median_household_income,2016,70005,Fluvanna County
median_household_income,2016,52424,Franklin County
median_household_income,2016,69346,Frederick County
median_household_income,2016,51780,Giles County
median_household_income,2016,64296,Gloucester County
median_household_income,2016,88815,Goochland County
median_household_income,2016,36113,Grayson County
median_household_income,2016,66170,Greene County
median_household_income,2016,41539,Greensville County
median_household_income,2016,39859,Halifax County
median_household_income,2016,83405,Hanover County
median_household_income,2016,66524,Henrico County
median_household_income,2016,36703,Henry County
median_household_income,2016,42837,Highland County
median_household_income,2016,70982,Isle of Wight County
median_household_income,2016,84035,James City County
median_household_income,2016,52115,King and Queen County
median_household_income,2016,80664,King George County
median_household_income,2016,68053,King William County
median_household_income,2016,44941,Lancaster County
median_household_income,2016,32466,Lee County
median_household_income,2016,134609,Loudoun County
median_household_income,2016,52671,Louisa County
median_household_income,2016,38313,Lunenburg County
median_household_income,2016,56774,Madison County
median_household_income,2016,59439,Mathews County
median_household_income,2016,45827,Mecklenburg County
median_household_income,2016,49840,Middlesex County
median_household_income,2016,51428,Montgomery County
median_household_income,2016,54188,Nelson County
median_household_income,2016,84486,New Kent County
median_household_income,2016,39348,Northampton County
median_household_income,2016,52957,Northumberland County
median_household_income,2016,40514,Nottoway County
median_household_income,2016,64656,Orange County
median_household_income,2016,45834,Page County
median_household_income,2016,38539,Patrick County
median_household_income,2016,46192,Pittsylvania County
median_household_income,2016,78047,Powhatan County
median_household_income,2016,41072,Prince Edward County
median_household_income,2016,66775,Prince George County
median_household_income,2016,97549,Prince William County
median_household_income,2016,49554,Pulaski County
median_household_income,2016,65278,Rappahannock County
median_household_income,2016,45403,Richmond County
median_household_income,2016,62306,Roanoke County
median_household_income,2016,50570,Rockbridge County
median_household_income,2016,57655,Rockingham County
median_household_income,2016,39003,Russell County
median_household_income,2016,38612,Scott County
median_household_income,2016,53810,Shenandoah County
median_household_income,2016,40140,Smyth County
median_household_income,2016,49595,Southampton County
median_household_income,2016,81065,Spotsylvania County
median_household_income,2016,97607,Stafford County
median_household_income,2016,51810,Surry County
median_household_income,2016,41790,Sussex County
median_household_income,2016,38992,Tazewell County
median_household_income,2016,65434,Warren County
median_household_income,2016,44785,Washington County
median_household_income,2016,48983,Westmoreland County
median_household_income,2016,33810,Wise County
median_household_income,2016,47676,Wythe County
median_household_income,2016,87910,York County
median_household_income,2016,87822,Alexandria City
median_household_income,2016,33659,Bristol City
median_household_income,2016,38991,Buena Vista City
median_household_income,2016,47977,Charlottesville City
median_household_income,2016,71998,Chesapeake City
median_household_income,2016,52673,Colonial Heights City
median_household_income,2016,37904,Covington City
median_household_income,2016,35220,Danville City
median_household_income,2016,33499,Emporia City
median_household_income,2016,94701,Fairfax City
median_household_income,2016,118035,Falls Church City
median_household_income,2016,40247,Franklin City
median_household_income,2016,53714,Fredericksburg City
median_household_income,2016,35221,Galax City
median_household_income,2016,50294,Hampton City
median_household_income,2016,41636,Harrisonburg City
median_household_income,2016,40126,Hopewell City
median_household_income,2016,45331,Lexington City
median_household_income,2016,41586,Lynchburg City
median_household_income,2016,72396,Manassas City
median_household_income,2016,75994,Manassas Park City
median_household_income,2016,34262,Martinsville City
median_household_income,2016,50149,Newport News City
median_household_income,2016,45809,Norfolk City
median_household_income,2016,30587,Norton City
median_household_income,2016,34238,Petersburg City
median_household_income,2016,90119,Poquoson City
median_household_income,2016,46617,Portsmouth City
median_household_income,2016,35655,Radford City
median_household_income,2016,42336,Richmond City
median_household_income,2016,38238,Roanoke City
median_household_income,2016,57897,Salem City
median_household_income,2016,46237,Staunton City
median_household_income,2016,65025,Suffolk City
median_household_income,2016,70596,Virginia Beach City
median_household_income,2016,41255,Waynesboro City
median_household_income,2016,49231,Williamsburg City
median_household_income,2016,46093,Winchester City
median_household_income,2016,68127,Virginia
median_household_income,2017,44038,Accomack County
median_household_income,2017,77591,Albemarle County
median_household_income,2017,49655,Alleghany County
median_household_income,2017,54979,Amelia County
median_household_income,2017,48980,Amherst County
median_household_income,2017,50148,Appomattox County
median_household_income,2017,114705,Arlington County
median_household_income,2017,58368,Augusta County
median_household_income,2017,48753,Bath County
median_household_income,2017,65172,Bedford County
median_household_income,2017,45564,Bland County
median_household_income,2017,70388,Botetourt County
median_household_income,2017,42569,Brunswick County
median_household_income,2017,32993,Buchanan County
median_household_income,2017,41763,Buckingham County
median_household_income,2017,50849,Campbell County
median_household_income,2017,62207,Caroline County
median_household_income,2017,42262,Carroll County
median_household_income,2017,54504,Charles City County
median_household_income,2017,40864,Charlotte County
median_household_income,2017,80573,Chesterfield County
median_household_income,2017,76359,Clarke County
median_household_income,2017,50210,Craig County
median_household_income,2017,69318,Culpeper County
median_household_income,2017,44699,Cumberland County
median_household_income,2017,33383,Dickenson County
median_household_income,2017,57284,Dinwiddie County
median_household_income,2017,50112,Essex County
median_household_income,2017,117989,Fairfax County
median_household_income,2017,96835,Fauquier County
median_household_income,2017,48341,Floyd County
median_household_income,2017,71863,Fluvanna County
median_household_income,2017,51031,Franklin County
median_household_income,2017,72139,Frederick County
median_household_income,2017,52808,Giles County
median_household_income,2017,63902,Gloucester County
median_household_income,2017,100686,Goochland County
median_household_income,2017,37247,Grayson County
median_household_income,2017,65394,Greene County
median_household_income,2017,47097,Greensville County
median_household_income,2017,42552,Halifax County
median_household_income,2017,89723,Hanover County
median_household_income,2017,67434,Henrico County
median_household_income,2017,41206,Henry County
median_household_income,2017,43939,Highland County
median_household_income,2017,70842,Isle of Wight County
median_household_income,2017,88149,James City County
median_household_income,2017,51055,King and Queen County
median_household_income,2017,86878,King George County
median_household_income,2017,69806,King William County
median_household_income,2017,50793,Lancaster County
median_household_income,2017,32152,Lee County
median_household_income,2017,136191,Loudoun County
median_household_income,2017,60641,Louisa County
median_household_income,2017,36591,Lunenburg County
median_household_income,2017,58680,Madison County
median_household_income,2017,59296,Mathews County
median_household_income,2017,42275,Mecklenburg County
median_household_income,2017,51534,Middlesex County
median_household_income,2017,54297,Montgomery County
median_household_income,2017,53965,Nelson County
median_household_income,2017,89682,New Kent County
median_household_income,2017,41160,Northampton County
median_household_income,2017,53381,Northumberland County
median_household_income,2017,40911,Nottoway County
median_household_income,2017,62707,Orange County
median_household_income,2017,45691,Page County
median_household_income,2017,40421,Patrick County
median_household_income,2017,47411,Pittsylvania County
median_household_income,2017,87756,Powhatan County
median_household_income,2017,43761,Prince Edward County
median_household_income,2017,68884,Prince George County
median_household_income,2017,100431,Prince William County
median_household_income,2017,48743,Pulaski County
median_household_income,2017,68166,Rappahannock County
median_household_income,2017,48355,Richmond County
median_household_income,2017,65171,Roanoke County
median_household_income,2017,53606,Rockbridge County
median_household_income,2017,59492,Rockingham County
median_household_income,2017,39219,Russell County
median_household_income,2017,39640,Scott County
median_household_income,2017,56733,Shenandoah County
median_household_income,2017,42008,Smyth County
median_household_income,2017,49512,Southampton County
median_household_income,2017,85743,Spotsylvania County
median_household_income,2017,111184,Stafford County
median_household_income,2017,49064,Surry County
median_household_income,2017,41594,Sussex County
median_household_income,2017,38855,Tazewell County
median_household_income,2017,63785,Warren County
median_household_income,2017,49866,Washington County
median_household_income,2017,50046,Westmoreland County
median_household_income,2017,37460,Wise County
median_household_income,2017,46795,Wythe County
median_household_income,2017,85292,York County
median_household_income,2017,99959,Alexandria City
median_household_income,2017,38232,Bristol City
median_household_income,2017,42924,Buena Vista City
median_household_income,2017,54034,Charlottesville City
median_household_income,2017,75529,Chesapeake City
median_household_income,2017,53769,Colonial Heights City
median_household_income,2017,38000,Covington City
median_household_income,2017,33626,Danville City
median_household_income,2017,35770,Emporia City
median_household_income,2017,99662,Fairfax City
median_household_income,2017,123923,Falls Church City
median_household_income,2017,37117,Franklin City
median_household_income,2017,56580,Fredericksburg City
median_household_income,2017,33391,Galax City
median_household_income,2017,52894,Hampton City
median_household_income,2017,44688,Harrisonburg City
median_household_income,2017,40209,Hopewell City
median_household_income,2017,47749,Lexington City
median_household_income,2017,44122,Lynchburg City
median_household_income,2017,75621,Manassas City
median_household_income,2017,80482,Manassas Park City
median_household_income,2017,34463,Martinsville City
median_household_income,2017,49635,Newport News City
median_household_income,2017,48218,Norfolk City
median_household_income,2017,33442,Norton City
median_household_income,2017,36038,Petersburg City
median_household_income,2017,99089,Poquoson City
median_household_income,2017,48532,Portsmouth City
median_household_income,2017,40941,Radford City
median_household_income,2017,46073,Richmond City
