Category,Variable,Year,County,FIPS,Value,County2,GEOID
economic_stability,median_household_income,2020,Loudoun,51107,155362,Loudoun County,51107
economic_stability,median_household_income,2020,Louisa,51109,69907,Louisa County,51109
economic_stability,median_household_income,2020,Lunenburg,51111,47384,Lunenburg County,51111
economic_stability,median_household_income,2020,Madison,51113,67373,Madison County,51113
economic_stability,median_household_income,2020,Mathews,51115,68946,Mathews County,51115
economic_stability,median_household_income,2020,Mecklenburg,51117,49542,Mecklenburg County,51117
economic_stability,median_household_income,2020,Middlesex,51119,60752,Middlesex County,51119
economic_stability,median_household_income,2020,Montgomery,51121,62418,Montgomery County,51121
economic_stability,median_household_income,2020,Nelson,51125,60757,Nelson County,51125
economic_stability,median_household_income,2020,New Kent,51127,107658,New Kent County,51127
economic_stability,median_household_income,2020,Northampton,51131,50096,Northampton County,51131
economic_stability,median_household_income,2020,Northumberland,51133,60575,Northumberland County,51133
economic_stability,median_household_income,2020,Nottoway,51135,51503,Nottoway County,51135
economic_stability,median_household_income,2020,Orange,51137,73226,Orange County,51137
economic_stability,median_household_income,2020,Page,51139,52107,Page County,51139
economic_stability,median_household_income,2020,Patrick,51141,46149,Patrick County,51141
economic_stability,median_household_income,2020,Pittsylvania,51143,49124,Pittsylvania County,51143
economic_stability,median_household_income,2020,Powhatan,51145,98465,Powhatan County,51145
economic_stability,median_household_income,2020,Prince Edward,51147,47968,Prince Edward County,51147
economic_stability,median_household_income,2020,Prince George,51149,75717,Prince George County,51149
economic_stability,median_household_income,2020,Prince William,51153,111117,Prince William County,51153
economic_stability,median_household_income,2020,Pulaski,51155,50530,Pulaski County,51155
economic_stability,median_household_income,2020,Rappahannock,51157,76634,Rappahannock County,51157
economic_stability,median_household_income,2020,Richmond,51159,55870,Richmond County,51159
economic_stability,median_household_income,2020,Roanoke,51161,71613,Roanoke County,51161
economic_stability,median_household_income,2020,Rockbridge,51163,55684,Rockbridge County,51163
economic_stability,median_household_income,2020,Rockingham,51165,62609,Rockingham County,51165
economic_stability,median_household_income,2020,Russell,51167,43206,Russell County,51167
economic_stability,median_household_income,2020,Scott,51169,44937,Scott County,51169
economic_stability,median_household_income,2020,Shenandoah,51171,54294,Shenandoah County,51171
economic_stability,median_household_income,2020,Smyth,51173,43351,Smyth County,51173
economic_stability,median_household_income,2020,Southampton,51175,60441,Southampton County,51175
economic_stability,median_household_income,2020,Spotsylvania,51177,94299,Spotsylvania County,51177
economic_stability,median_household_income,2020,Stafford,51179,110120,Stafford County,51179
economic_stability,median_household_income,2020,Surry,51181,57872,Surry County,51181
economic_stability,median_household_income,2020,Sussex,51183,48040,Sussex County,51183
economic_stability,median_household_income,2020,Tazewell,51185,45214,Tazewell County,51185
economic_stability,median_household_income,2020,Warren,51187,63797,Warren County,51187
economic_stability,median_household_income,2020,Washington,51191,53785,Washington County,51191
economic_stability,median_household_income,2020,Westmoreland,51193,59343,Westmoreland County,51193
economic_stability,median_household_income,2020,Wise,51195,41723,Wise County,51195
economic_stability,median_household_income,2020,Wythe,51197,54399,Wythe County,51197
economic_stability,median_household_income,2020,York,51199,91711,York County,51199
economic_stability,median_household_income,2020,Alexandria City,51510,99763,Alexandria City,51510
economic_stability,median_household_income,2020,Bristol City,51520,41444,Bristol City,51520
economic_stability,median_household_income,2020,Buena Vista City,51530,48837,Buena Vista City,51530
economic_stability,median_household_income,2020,Charlottesville City,51540,70501,Charlottesville City,51540
economic_stability,median_household_income,2020,Chesapeake City,51550,80402,Chesapeake City,51550
economic_stability,median_household_income,2020,Colonial Heights City,51570,67339,Colonial Heights City,51570
economic_stability,median_household_income,2020,Covington City,51580,40683,Covington City,51580
economic_stability,median_household_income,2020,Danville City,51590,36560,Danville City,51590
economic_stability,median_household_income,2020,Emporia City,51595,42895,Emporia City,51595
economic_stability,median_household_income,2020,Fairfax City,51600,102828,Fairfax City,51600
economic_stability,median_household_income,2020,Falls Church City,51610,160305,Falls Church City,51610
economic_stability,median_household_income,2020,Franklin City,51620,47223,Franklin City,51620
economic_stability,median_household_income,2020,Fredericksburg City,51630,72437,Fredericksburg City,51630
economic_stability,median_household_income,2020,Galax City,51640,40271,Galax City,51640
economic_stability,median_household_income,2020,Hampton City,51650,53719,Hampton City,51650
economic_stability,median_household_income,2020,Harrisonburg City,51660,52159,Harrisonburg City,51660
economic_stability,median_household_income,2020,Hopewell City,51670,41792,Hopewell City,51670
economic_stability,median_household_income,2020,Lexington City,51678,63580,Lexington City,51678
economic_stability,median_household_income,2020,Lynchburg City,51680,56089,Lynchburg City,51680
economic_stability,median_household_income,2020,Manassas City,51683,87804,Manassas City,51683
economic_stability,median_household_income,2020,Manassas Park City,51685,82255,Manassas Park City,51685
economic_stability,median_household_income,2020,Martinsville City,51690,35715,Martinsville City,51690
economic_stability,median_household_income,2020,Newport News City,51700,60048,Newport News City,51700
economic_stability,median_household_income,2020,Norfolk City,51710,51401,Norfolk City,51710
economic_stability,median_household_income,2020,Norton City,51720,36004,Norton City,51720
economic_stability,median_household_income,2020,Petersburg City,51730,43190,Petersburg City,51730
economic_stability,median_household_income,2020,Poquoson City,51735,99310,Poquoson City,51735
economic_stability,median_household_income,2020,Portsmouth City,51740,52070,Portsmouth City,51740
economic_stability,median_household_income,2020,Radford City,51750,42938,Radford City,51750
economic_stability,median_household_income,2020,Richmond City,51760,54815,Richmond City,51760
economic_stability,median_household_income,2020,Roanoke City,51770,49313,Roanoke City,51770
economic_stability,median_household_income,2020,Salem City,51775,70349,Salem City,51775
economic_stability,median_household_income,2020,Staunton City,51790,51230,Staunton City,51790
economic_stability,median_household_income,2020,Suffolk City,51800,72264,Suffolk City,51800
economic_stability,median_household_income,2020,Virginia Beach City,51810,73961,Virginia Beach City,51810
economic_stability,median_household_income,2020,Waynesboro City,51820,53635,Waynesboro City,51820
economic_stability,median_household_income,2020,Williamsburg City,51830,60655,Williamsburg City,51830
economic_stability,median_household_income,2020,Winchester City,51840,58295,Winchester City,51840
economic_stability,median_household_income_black,2016,Accomack,51001,26816,Accomack County,51001
economic_stability,median_household_income_black,2016,Albemarle,51003,47260,Albemarle County,51003
economic_stability,median_household_income_black,2016,Alleghany,51005,22147,Alleghany County,51005
economic_stability,median_household_income_black,2016,Amelia,51007,43616,Amelia County,51007
economic_stability,median_household_income_black,2016,Amherst,51009,31648,Amherst County,51009
economic_stability,median_household_income_black,2016,Appomattox,51011,40072,Appomattox County,51011
economic_stability,median_household_income_black,2016,Arlington,51013,61220,Arlington County,51013
economic_stability,median_household_income_black,2016,Augusta,51015,56042,Augusta County,51015
economic_stability,median_household_income_black,2016,Bath,51017,NA,Bath County,51017
economic_stability,median_household_income_black,2016,Bedford,51019,41867,Bedford County,51019
economic_stability,median_household_income_black,2016,Bland,51021,NA,Bland County,51021
economic_stability,median_household_income_black,2016,Botetourt,51023,43050,Botetourt County,51023
economic_stability,median_household_income_black,2016,Brunswick,51025,29970,Brunswick County,51025
economic_stability,median_household_income_black,2016,Buchanan,51027,NA,Buchanan County,51027
economic_stability,median_household_income_black,2016,Buckingham,51029,33250,Buckingham County,51029
economic_stability,median_household_income_black,2016,Campbell,51031,38620,Campbell County,51031
